kpoint_index,kpoint_label,kpoint_distance,band_index,energy_eV,spin
22,,0.6256025793312969,32,-1.4147,-1
22,,0.6256025793312969,33,-1.3867,-1
22,,0.6256025793312969,34,-1.373,-1
22,,0.6256025793312969,35,2.6261,-1
22,,0.6256025793312969,36,2.6435,-1
22,,0.6256025793312969,37,2.6985,-1
22,,0.6256025793312969,38,2.7485,-1
22,,0.6256025793312969,39,3.0076,-1
22,,0.6256025793312969,40,3.3322,-1
22,,0.6256025793312969,41,3.4294,-1
22,,0.6256025793312969,42,3.4387,-1
23,,0.6435154882724479,1,-19.6126,1
23,,0.6435154882724479,2,-19.3783,1
23,,0.6435154882724479,3,-19.0825,1
23,,0.6435154882724479,4,-18.9824,1
23,,0.6435154882724479,5,-18.9557,1
23,,0.6435154882724479,6,-18.9196,1
23,,0.6435154882724479,7,-9.5866,1
23,,0.6435154882724479,8,-9.077,1
23,,0.6435154882724479,9,-8.8565,1
23,,0.6435154882724479,10,-8.7606,1
23,,0.6435154882724479,11,-8.6507,1
23,,0.6435154882724479,12,-8.5826,1
23,,0.6435154882724479,13,-8.4922,1
23,,0.6435154882724479,14,-8.0265,1
23,,0.6435154882724479,15,-8.0079,1
23,,0.6435154882724479,16,-7.7452,1
23,,0.6435154882724479,17,-7.4636,1
23,,0.6435154882724479,18,-7.3575,1
23,,0.6435154882724479,19,-6.9552,1
23,,0.6435154882724479,20,-6.8369,1
23,,0.6435154882724479,21,-6.5364,1
23,,0.6435154882724479,22,-6.4756,1
23,,0.6435154882724479,23,-6.1956,1
23,,0.6435154882724479,24,-6.1891,1
23,,0.6435154882724479,25,-5.5105,1
23,,0.6435154882724479,26,-5.2231,1
23,,0.6435154882724479,27,-5.1887,1
23,,0.6435154882724479,28,-4.9274,1
23,,0.6435154882724479,29,-4.9256,1
23,,0.6435154882724479,30,-4.7145,1
23,,0.6435154882724479,31,-3.2774,1
23,,0.6435154882724479,32,-3.209,1
23,,0.6435154882724479,33,-3.1008,1
23,,0.6435154882724479,34,-3.0319,1
23,,0.6435154882724479,35,2.4874,1
23,,0.6435154882724479,36,2.5491,1
23,,0.6435154882724479,37,2.639,1
23,,0.6435154882724479,38,2.6555,1
23,,0.6435154882724479,39,2.6978,1
23,,0.6435154882724479,40,3.0991,1
23,,0.6435154882724479,41,3.382,1
23,,0.6435154882724479,42,3.4359,1
23,,0.6435154882724479,1,-19.6147,-1
23,,0.6435154882724479,2,-19.3927,-1
23,,0.6435154882724479,3,-19.1112,-1
23,,0.6435154882724479,4,-19.0114,-1
23,,0.6435154882724479,5,-18.9815,-1
23,,0.6435154882724479,6,-18.9427,-1
23,,0.6435154882724479,7,-9.3456,-1
23,,0.6435154882724479,8,-8.8385,-1
23,,0.6435154882724479,9,-8.6687,-1
23,,0.6435154882724479,10,-8.4966,-1
23,,0.6435154882724479,11,-8.3432,-1
23,,0.6435154882724479,12,-8.2327,-1
23,,0.6435154882724479,13,-8.1366,-1
23,,0.6435154882724479,14,-7.755,-1
23,,0.6435154882724479,15,-7.6648,-1
23,,0.6435154882724479,16,-7.505,-1
23,,0.6435154882724479,17,-7.1458,-1
23,,0.6435154882724479,18,-6.9205,-1
23,,0.6435154882724479,19,-6.8786,-1
23,,0.6435154882724479,20,-6.6112,-1
23,,0.6435154882724479,21,-6.4642,-1
23,,0.6435154882724479,22,-6.3415,-1
23,,0.6435154882724479,23,-6.1208,-1
23,,0.6435154882724479,24,-6.0268,-1
23,,0.6435154882724479,25,-2.7144,-1
23,,0.6435154882724479,26,-2.6766,-1
23,,0.6435154882724479,27,-2.4979,-1
23,,0.6435154882724479,28,-2.3119,-1
23,,0.6435154882724479,29,-2.222,-1
23,,0.6435154882724479,30,-2.2119,-1
23,,0.6435154882724479,31,-1.5206,-1
23,,0.6435154882724479,32,-1.4173,-1
23,,0.6435154882724479,33,-1.3876,-1
23,,0.6435154882724479,34,-1.3679,-1
23,,0.6435154882724479,35,2.62,-1
23,,0.6435154882724479,36,2.6455,-1
23,,0.6435154882724479,37,2.7099,-1
23,,0.6435154882724479,38,2.7531,-1
23,,0.6435154882724479,39,3.0018,-1
23,,0.6435154882724479,40,3.3449,-1
23,,0.6435154882724479,41,3.4346,-1
23,,0.6435154882724479,42,3.4444,-1
24,,0.6614283972135988,1,-19.6098,1
24,,0.6614283972135988,2,-19.3797,1
24,,0.6614283972135988,3,-19.0847,1
24,,0.6614283972135988,4,-18.9818,1
24,,0.6614283972135988,5,-18.9556,1
24,,0.6614283972135988,6,-18.9198,1
24,,0.6614283972135988,7,-9.5773,1
24,,0.6614283972135988,8,-9.0793,1
24,,0.6614283972135988,9,-8.8573,1
24,,0.6614283972135988,10,-8.7654,1
24,,0.6614283972135988,11,-8.6582,1
24,,0.6614283972135988,12,-8.5744,1
24,,0.6614283972135988,13,-8.4908,1
24,,0.6614283972135988,14,-8.0675,1
24,,0.6614283972135988,15,-8.0118,1
24,,0.6614283972135988,16,-7.7005,1
24,,0.6614283972135988,17,-7.4731,1
24,,0.6614283972135988,18,-7.3337,1
24,,0.6614283972135988,19,-6.9592,1
24,,0.6614283972135988,20,-6.841,1
24,,0.6614283972135988,21,-6.5319,1
24,,0.6614283972135988,22,-6.4739,1
24,,0.6614283972135988,23,-6.2107,1
24,,0.6614283972135988,24,-6.2006,1
24,,0.6614283972135988,25,-5.5056,1
24,,0.6614283972135988,26,-5.2165,1
24,,0.6614283972135988,27,-5.1844,1
24,,0.6614283972135988,28,-4.927,1
24,,0.6614283972135988,29,-4.926,1
24,,0.6614283972135988,30,-4.7189,1
24,,0.6614283972135988,31,-3.2775,1
24,,0.6614283972135988,32,-3.2083,1
24,,0.6614283972135988,33,-3.1095,1
24,,0.6614283972135988,34,-3.021,1
24,,0.6614283972135988,35,2.4871,1
24,,0.6614283972135988,36,2.5414,1
24,,0.6614283972135988,37,2.65,1
24,,0.6614283972135988,38,2.6569,1
24,,0.6614283972135988,39,2.7071,1
24,,0.6614283972135988,40,3.1032,1
24,,0.6614283972135988,41,3.3823,1
24,,0.6614283972135988,42,3.4438,1
24,,0.6614283972135988,1,-19.612,-1
24,,0.6614283972135988,2,-19.394,-1
24,,0.6614283972135988,3,-19.1134,-1
24,,0.6614283972135988,4,-19.0108,-1
24,,0.6614283972135988,5,-18.9814,-1
24,,0.6614283972135988,6,-18.943,-1
24,,0.6614283972135988,7,-9.3367,-1
24,,0.6614283972135988,8,-8.8413,-1
24,,0.6614283972135988,9,-8.6665,-1
24,,0.6614283972135988,10,-8.5003,-1
24,,0.6614283972135988,11,-8.3497,-1
24,,0.6614283972135988,12,-8.231,-1
24,,0.6614283972135988,13,-8.1352,-1
24,,0.6614283972135988,14,-7.7799,-1
24,,0.6614283972135988,15,-7.6745,-1
24,,0.6614283972135988,16,-7.4741,-1
24,,0.6614283972135988,17,-7.1521,-1
24,,0.6614283972135988,18,-6.9122,-1
24,,0.6614283972135988,19,-6.8662,-1
24,,0.6614283972135988,20,-6.6172,-1
24,,0.6614283972135988,21,-6.4595,-1
24,,0.6614283972135988,22,-6.3404,-1
24,,0.6614283972135988,23,-6.1227,-1
24,,0.6614283972135988,24,-6.0358,-1
24,,0.6614283972135988,25,-2.7131,-1
24,,0.6614283972135988,26,-2.6749,-1
24,,0.6614283972135988,27,-2.4983,-1
24,,0.6614283972135988,28,-2.3174,-1
24,,0.6614283972135988,29,-2.2203,-1
24,,0.6614283972135988,30,-2.2123,-1
24,,0.6614283972135988,31,-1.5186,-1
24,,0.6614283972135988,32,-1.4202,-1
24,,0.6614283972135988,33,-1.3888,-1
24,,0.6614283972135988,34,-1.3617,-1
24,,0.6614283972135988,35,2.6137,-1
24,,0.6614283972135988,36,2.6481,-1
24,,0.6614283972135988,37,2.7236,-1
24,,0.6614283972135988,38,2.7595,-1
24,,0.6614283972135988,39,2.9946,-1
24,,0.6614283972135988,40,3.3618,-1
24,,0.6614283972135988,41,3.4418,-1
24,,0.6614283972135988,42,3.4524,-1
25,,0.6793413061547496,1,-19.6063,1
25,,0.6793413061547496,2,-19.3816,1
25,,0.6793413061547496,3,-19.0875,1
25,,0.6793413061547496,4,-18.9811,1
25,,0.6793413061547496,5,-18.9554,1
25,,0.6793413061547496,6,-18.92,1
25,,0.6793413061547496,7,-9.5654,1
25,,0.6793413061547496,8,-9.0824,1
25,,0.6793413061547496,9,-8.8586,1
25,,0.6793413061547496,10,-8.7709,1
25,,0.6793413061547496,11,-8.6661,1
25,,0.6793413061547496,12,-8.5657,1
25,,0.6793413061547496,13,-8.4892,1
25,,0.6793413061547496,14,-8.1077,1
25,,0.6793413061547496,15,-8.017,1
25,,0.6793413061547496,16,-7.6554,1
25,,0.6793413061547496,17,-7.4799,1
25,,0.6793413061547496,18,-7.3089,1
25,,0.6793413061547496,19,-6.9638,1
25,,0.6793413061547496,20,-6.8462,1
25,,0.6793413061547496,21,-6.5263,1
25,,0.6793413061547496,22,-6.4721,1
25,,0.6793413061547496,23,-6.2366,1
25,,0.6793413061547496,24,-6.2071,1
25,,0.6793413061547496,25,-5.5002,1
25,,0.6793413061547496,26,-5.2081,1
25,,0.6793413061547496,27,-5.1789,1
25,,0.6793413061547496,28,-4.9283,1
25,,0.6793413061547496,29,-4.9246,1
25,,0.6793413061547496,30,-4.7244,1
25,,0.6793413061547496,31,-3.2776,1
25,,0.6793413061547496,32,-3.2073,1
25,,0.6793413061547496,33,-3.1179,1
25,,0.6793413061547496,34,-3.0099,1
25,,0.6793413061547496,35,2.4867,1
25,,0.6793413061547496,36,2.5333,1
25,,0.6793413061547496,37,2.6595,1
25,,0.6793413061547496,38,2.6623,1
25,,0.6793413061547496,39,2.7183,1
25,,0.6793413061547496,40,3.1082,1
25,,0.6793413061547496,41,3.3735,1
25,,0.6793413061547496,42,3.4541,1
25,,0.6793413061547496,1,-19.6086,-1
25,,0.6793413061547496,2,-19.3956,-1
25,,0.6793413061547496,3,-19.1161,-1
25,,0.6793413061547496,4,-19.01,-1
25,,0.6793413061547496,5,-18.9812,-1
25,,0.6793413061547496,6,-18.9433,-1
25,,0.6793413061547496,7,-9.3253,-1
25,,0.6793413061547496,8,-8.8451,-1
25,,0.6793413061547496,9,-8.6638,-1
25,,0.6793413061547496,10,-8.5048,-1
25,,0.6793413061547496,11,-8.3579,-1
25,,0.6793413061547496,12,-8.2287,-1
25,,0.6793413061547496,13,-8.1338,-1
25,,0.6793413061547496,14,-7.8044,-1
25,,0.6793413061547496,15,-7.6865,-1
25,,0.6793413061547496,16,-7.4417,-1
25,,0.6793413061547496,17,-7.1589,-1
25,,0.6793413061547496,18,-6.9043,-1
25,,0.6793413061547496,19,-6.8494,-1
25,,0.6793413061547496,20,-6.6243,-1
25,,0.6793413061547496,21,-6.4543,-1
25,,0.6793413061547496,22,-6.3389,-1
25,,0.6793413061547496,23,-6.1252,-1
25,,0.6793413061547496,24,-6.047,-1
25,,0.6793413061547496,25,-2.7113,-1
25,,0.6793413061547496,26,-2.6728,-1
25,,0.6793413061547496,27,-2.4989,-1
25,,0.6793413061547496,28,-2.324,-1
25,,0.6793413061547496,29,-2.2185,-1
25,,0.6793413061547496,30,-2.2129,-1
25,,0.6793413061547496,31,-1.5162,-1
25,,0.6793413061547496,32,-1.4228,-1
25,,0.6793413061547496,33,-1.3904,-1
25,,0.6793413061547496,34,-1.3549,-1
25,,0.6793413061547496,35,2.6076,-1
25,,0.6793413061547496,36,2.6514,-1
25,,0.6793413061547496,37,2.7392,-1
25,,0.6793413061547496,38,2.7678,-1
25,,0.6793413061547496,39,2.9865,-1
25,,0.6793413061547496,40,3.3822,-1
25,,0.6793413061547496,41,3.4511,-1
25,,0.6793413061547496,42,3.4627,-1
26,,0.6972542150959006,1,-19.6019,1
26,,0.6972542150959006,2,-19.384,1
26,,0.6972542150959006,3,-19.0906,1
26,,0.6972542150959006,4,-18.9802,1
26,,0.6972542150959006,5,-18.9553,1
26,,0.6972542150959006,6,-18.9204,1
26,,0.6972542150959006,7,-9.5511,1
26,,0.6972542150959006,8,-9.0862,1
26,,0.6972542150959006,9,-8.8606,1
26,,0.6972542150959006,10,-8.7766,1
26,,0.6972542150959006,11,-8.6741,1
26,,0.6972542150959006,12,-8.5567,1
26,,0.6972542150959006,13,-8.4873,1
26,,0.6972542150959006,14,-8.1467,1
26,,0.6972542150959006,15,-8.0236,1
26,,0.6972542150959006,16,-7.6104,1
26,,0.6972542150959006,17,-7.4841,1
26,,0.6972542150959006,18,-7.2831,1
26,,0.6972542150959006,19,-6.9688,1
26,,0.6972542150959006,20,-6.8524,1
26,,0.6972542150959006,21,-6.52,1
26,,0.6972542150959006,22,-6.471,1
26,,0.6972542150959006,23,-6.266,1
26,,0.6972542150959006,24,-6.2149,1
26,,0.6972542150959006,25,-5.4948,1
26,,0.6972542150959006,26,-5.1982,1
26,,0.6972542150959006,27,-5.1725,1
26,,0.6972542150959006,28,-4.9299,1
26,,0.6972542150959006,29,-4.9228,1
26,,0.6972542150959006,30,-4.7312,1
26,,0.6972542150959006,31,-3.2777,1
26,,0.6972542150959006,32,-3.2061,1
26,,0.6972542150959006,33,-3.1258,1
26,,0.6972542150959006,34,-2.9987,1
26,,0.6972542150959006,35,2.4862,1
26,,0.6972542150959006,36,2.5249,1
26,,0.6972542150959006,37,2.6631,1
26,,0.6972542150959006,38,2.6757,1
26,,0.6972542150959006,39,2.7313,1
26,,0.6972542150959006,40,3.1141,1
26,,0.6972542150959006,41,3.3447,1
26,,0.6972542150959006,42,3.4666,1
26,,0.6972542150959006,1,-19.6044,-1
26,,0.6972542150959006,2,-19.3978,-1
26,,0.6972542150959006,3,-19.1193,-1
26,,0.6972542150959006,4,-19.0091,-1
26,,0.6972542150959006,5,-18.9811,-1
26,,0.6972542150959006,6,-18.9438,-1
26,,0.6972542150959006,7,-9.3117,-1
26,,0.6972542150959006,8,-8.8499,-1
26,,0.6972542150959006,9,-8.6606,-1
26,,0.6972542150959006,10,-8.5101,-1
26,,0.6972542150959006,11,-8.3674,-1
26,,0.6972542150959006,12,-8.2259,-1
26,,0.6972542150959006,13,-8.1327,-1
26,,0.6972542150959006,14,-7.8274,-1
26,,0.6972542150959006,15,-7.7005,-1
26,,0.6972542150959006,16,-7.4088,-1
26,,0.6972542150959006,17,-7.1658,-1
26,,0.6972542150959006,18,-6.8966,-1
26,,0.6972542150959006,19,-6.829,-1
26,,0.6972542150959006,20,-6.6324,-1
26,,0.6972542150959006,21,-6.4488,-1
26,,0.6972542150959006,22,-6.3372,-1
26,,0.6972542150959006,23,-6.1282,-1
26,,0.6972542150959006,24,-6.0601,-1
26,,0.6972542150959006,25,-2.7092,-1
26,,0.6972542150959006,26,-2.6705,-1
26,,0.6972542150959006,27,-2.4996,-1
26,,0.6972542150959006,28,-2.3313,-1
26,,0.6972542150959006,29,-2.2168,-1
26,,0.6972542150959006,30,-2.2134,-1
26,,0.6972542150959006,31,-1.5134,-1
26,,0.6972542150959006,32,-1.4252,-1
26,,0.6972542150959006,33,-1.3923,-1
26,,0.6972542150959006,34,-1.3476,-1
26,,0.6972542150959006,35,2.602,-1
26,,0.6972542150959006,36,2.6552,-1
26,,0.6972542150959006,37,2.7564,-1
26,,0.6972542150959006,38,2.7777,-1
26,,0.6972542150959006,39,2.9781,-1
26,,0.6972542150959006,40,3.405,-1
26,,0.6972542150959006,41,3.4625,-1
26,,0.6972542150959006,42,3.4753,-1
27,,0.7151671240370514,1,-19.5968,1
27,,0.7151671240370514,2,-19.3869,1
27,,0.7151671240370514,3,-19.0942,1
27,,0.7151671240370514,4,-18.9792,1
27,,0.7151671240370514,5,-18.955,1
27,,0.7151671240370514,6,-18.921,1
27,,0.7151671240370514,7,-9.5345,1
27,,0.7151671240370514,8,-9.091,1
27,,0.7151671240370514,9,-8.8637,1
27,,0.7151671240370514,10,-8.7819,1
27,,0.7151671240370514,11,-8.6821,1
27,,0.7151671240370514,12,-8.5475,1
27,,0.7151671240370514,13,-8.4853,1
27,,0.7151671240370514,14,-8.1842,1
27,,0.7151671240370514,15,-8.0314,1
27,,0.7151671240370514,16,-7.5657,1
27,,0.7151671240370514,17,-7.4859,1
27,,0.7151671240370514,18,-7.2566,1
27,,0.7151671240370514,19,-6.9739,1
27,,0.7151671240370514,20,-6.8595,1
27,,0.7151671240370514,21,-6.5129,1
27,,0.7151671240370514,22,-6.4716,1
27,,0.7151671240370514,23,-6.297,1
27,,0.7151671240370514,24,-6.2237,1
27,,0.7151671240370514,25,-5.4898,1
27,,0.7151671240370514,26,-5.1869,1
27,,0.7151671240370514,27,-5.1654,1
27,,0.7151671240370514,28,-4.9316,1
27,,0.7151671240370514,29,-4.9207,1
27,,0.7151671240370514,30,-4.7391,1
27,,0.7151671240370514,31,-3.278,1
27,,0.7151671240370514,32,-3.2047,1
27,,0.7151671240370514,33,-3.1333,1
27,,0.7151671240370514,34,-2.9878,1
27,,0.7151671240370514,35,2.4855,1
27,,0.7151671240370514,36,2.5164,1
27,,0.7151671240370514,37,2.668,1
27,,0.7151671240370514,38,2.6899,1
27,,0.7151671240370514,39,2.746,1
27,,0.7151671240370514,40,3.1198,1
27,,0.7151671240370514,41,3.3215,1
27,,0.7151671240370514,42,3.4786,1
27,,0.7151671240370514,1,-19.5995,-1
27,,0.7151671240370514,2,-19.4004,-1
27,,0.7151671240370514,3,-19.1228,-1
27,,0.7151671240370514,4,-19.008,-1
27,,0.7151671240370514,5,-18.9808,-1
27,,0.7151671240370514,6,-18.9444,-1
27,,0.7151671240370514,7,-9.2958,-1
27,,0.7151671240370514,8,-8.8556,-1
27,,0.7151671240370514,9,-8.6568,-1
27,,0.7151671240370514,10,-8.5159,-1
27,,0.7151671240370514,11,-8.3782,-1
27,,0.7151671240370514,12,-8.2227,-1
27,,0.7151671240370514,13,-8.1322,-1
27,,0.7151671240370514,14,-7.8481,-1
27,,0.7151671240370514,15,-7.7162,-1
27,,0.7151671240370514,16,-7.376,-1
27,,0.7151671240370514,17,-7.1725,-1
27,,0.7151671240370514,18,-6.8888,-1
27,,0.7151671240370514,19,-6.8061,-1
27,,0.7151671240370514,20,-6.6412,-1
27,,0.7151671240370514,21,-6.4435,-1
27,,0.7151671240370514,22,-6.3352,-1
27,,0.7151671240370514,23,-6.1316,-1
27,,0.7151671240370514,24,-6.075,-1
27,,0.7151671240370514,25,-2.7068,-1
27,,0.7151671240370514,26,-2.6679,-1
27,,0.7151671240370514,27,-2.5006,-1
27,,0.7151671240370514,28,-2.3391,-1
27,,0.7151671240370514,29,-2.2154,-1
27,,0.7151671240370514,30,-2.214,-1
27,,0.7151671240370514,31,-1.5102,-1
27,,0.7151671240370514,32,-1.4273,-1
27,,0.7151671240370514,33,-1.3944,-1
27,,0.7151671240370514,34,-1.3401,-1
27,,0.7151671240370514,35,2.5971,-1
27,,0.7151671240370514,36,2.6593,-1
27,,0.7151671240370514,37,2.7752,-1
27,,0.7151671240370514,38,2.7893,-1
27,,0.7151671240370514,39,2.9699,-1
27,,0.7151671240370514,40,3.4297,-1
27,,0.7151671240370514,41,3.4759,-1
27,,0.7151671240370514,42,3.4901,-1
28,,0.7330800329782023,1,-19.5909,1
28,,0.7330800329782023,2,-19.3904,1
28,,0.7330800329782023,3,-19.0979,1
28,,0.7330800329782023,4,-18.978,1
28,,0.7330800329782023,5,-18.9548,1
28,,0.7330800329782023,6,-18.9217,1
28,,0.7330800329782023,7,-9.5156,1
28,,0.7330800329782023,8,-9.0968,1
28,,0.7330800329782023,9,-8.8679,1
28,,0.7330800329782023,10,-8.7865,1
28,,0.7330800329782023,11,-8.6902,1
28,,0.7330800329782023,12,-8.5383,1
28,,0.7330800329782023,13,-8.4832,1
28,,0.7330800329782023,14,-8.2197,1
28,,0.7330800329782023,15,-8.0405,1
28,,0.7330800329782023,16,-7.5216,1
28,,0.7330800329782023,17,-7.4854,1
28,,0.7330800329782023,18,-7.2296,1
28,,0.7330800329782023,19,-6.9785,1
28,,0.7330800329782023,20,-6.8674,1
28,,0.7330800329782023,21,-6.5052,1
28,,0.7330800329782023,22,-6.4759,1
28,,0.7330800329782023,23,-6.3272,1
28,,0.7330800329782023,24,-6.2334,1
28,,0.7330800329782023,25,-5.4854,1
28,,0.7330800329782023,26,-5.1746,1
28,,0.7330800329782023,27,-5.1576,1
28,,0.7330800329782023,28,-4.9334,1
28,,0.7330800329782023,29,-4.9183,1
28,,0.7330800329782023,30,-4.7482,1
28,,0.7330800329782023,31,-3.2784,1
28,,0.7330800329782023,32,-3.2031,1
28,,0.7330800329782023,33,-3.1402,1
28,,0.7330800329782023,34,-2.9772,1
28,,0.7330800329782023,35,2.4847,1
28,,0.7330800329782023,36,2.5078,1
28,,0.7330800329782023,37,2.6739,1
28,,0.7330800329782023,38,2.7048,1
28,,0.7330800329782023,39,2.7624,1
28,,0.7330800329782023,40,3.1255,1
28,,0.7330800329782023,41,3.2979,1
28,,0.7330800329782023,42,3.4871,1
28,,0.7330800329782023,1,-19.5939,-1
28,,0.7330800329782023,2,-19.4036,-1
28,,0.7330800329782023,3,-19.1266,-1
28,,0.7330800329782023,4,-19.0068,-1
28,,0.7330800329782023,5,-18.9806,-1
28,,0.7330800329782023,6,-18.9451,-1
28,,0.7330800329782023,7,-9.2779,-1
28,,0.7330800329782023,8,-8.8625,-1
28,,0.7330800329782023,9,-8.6525,-1
28,,0.7330800329782023,10,-8.5222,-1
28,,0.7330800329782023,11,-8.39,-1
28,,0.7330800329782023,12,-8.2191,-1
28,,0.7330800329782023,13,-8.1325,-1
28,,0.7330800329782023,14,-7.8662,-1
28,,0.7330800329782023,15,-7.7332,-1
28,,0.7330800329782023,16,-7.3436,-1
28,,0.7330800329782023,17,-7.1789,-1
28,,0.7330800329782023,18,-6.8806,-1
28,,0.7330800329782023,19,-6.7816,-1
28,,0.7330800329782023,20,-6.6507,-1
28,,0.7330800329782023,21,-6.4389,-1
28,,0.7330800329782023,22,-6.333,-1
28,,0.7330800329782023,23,-6.1356,-1
28,,0.7330800329782023,24,-6.091,-1
28,,0.7330800329782023,25,-2.704,-1
28,,0.7330800329782023,26,-2.6653,-1
28,,0.7330800329782023,27,-2.5017,-1
28,,0.7330800329782023,28,-2.3472,-1
28,,0.7330800329782023,29,-2.2148,-1
28,,0.7330800329782023,30,-2.2137,-1
28,,0.7330800329782023,31,-1.5068,-1
28,,0.7330800329782023,32,-1.429,-1
28,,0.7330800329782023,33,-1.3968,-1
28,,0.7330800329782023,34,-1.3325,-1
28,,0.7330800329782023,35,2.5931,-1
28,,0.7330800329782023,36,2.6637,-1
28,,0.7330800329782023,37,2.7954,-1
28,,0.7330800329782023,38,2.8022,-1
28,,0.7330800329782023,39,2.9625,-1
28,,0.7330800329782023,40,3.4554,-1
28,,0.7330800329782023,41,3.4913,-1
28,,0.7330800329782023,42,3.5071,-1
29,,0.7509929419193533,1,-19.5843,1
29,,0.7509929419193533,2,-19.3946,1
29,,0.7509929419193533,3,-19.1018,1
29,,0.7509929419193533,4,-18.9767,1
29,,0.7509929419193533,5,-18.9545,1
29,,0.7509929419193533,6,-18.9226,1
29,,0.7509929419193533,7,-9.4948,1
29,,0.7509929419193533,8,-9.1037,1
29,,0.7509929419193533,9,-8.8735,1
29,,0.7509929419193533,10,-8.7898,1
29,,0.7509929419193533,11,-8.6982,1
29,,0.7509929419193533,12,-8.5291,1
29,,0.7509929419193533,13,-8.4809,1
29,,0.7509929419193533,14,-8.2532,1
29,,0.7509929419193533,15,-8.0506,1
29,,0.7509929419193533,16,-7.4836,1
29,,0.7509929419193533,17,-7.4778,1
29,,0.7509929419193533,18,-7.2023,1
29,,0.7509929419193533,19,-6.9824,1
29,,0.7509929419193533,20,-6.876,1
29,,0.7509929419193533,21,-6.4972,1
29,,0.7509929419193533,22,-6.4874,1
29,,0.7509929419193533,23,-6.3526,1
29,,0.7509929419193533,24,-6.244,1
29,,0.7509929419193533,25,-5.4817,1
29,,0.7509929419193533,26,-5.1616,1
29,,0.7509929419193533,27,-5.1494,1
29,,0.7509929419193533,28,-4.9351,1
29,,0.7509929419193533,29,-4.9157,1
29,,0.7509929419193533,30,-4.7582,1
29,,0.7509929419193533,31,-3.2789,1
29,,0.7509929419193533,32,-3.2012,1
29,,0.7509929419193533,33,-3.1466,1
29,,0.7509929419193533,34,-2.967,1
29,,0.7509929419193533,35,2.4837,1
29,,0.7509929419193533,36,2.4993,1
29,,0.7509929419193533,37,2.6809,1
29,,0.7509929419193533,38,2.7203,1
29,,0.7509929419193533,39,2.7802,1
29,,0.7509929419193533,40,3.1314,1
29,,0.7509929419193533,41,3.2718,1
29,,0.7509929419193533,42,3.4882,1
29,,0.7509929419193533,1,-19.5876,-1
29,,0.7509929419193533,2,-19.4074,-1
29,,0.7509929419193533,3,-19.1305,-1
29,,0.7509929419193533,4,-19.0054,-1
29,,0.7509929419193533,5,-18.9803,-1
29,,0.7509929419193533,6,-18.9461,-1
29,,0.7509929419193533,7,-9.2581,-1
29,,0.7509929419193533,8,-8.8705,-1
29,,0.7509929419193533,9,-8.6478,-1
29,,0.7509929419193533,10,-8.5287,-1
29,,0.7509929419193533,11,-8.4028,-1
29,,0.7509929419193533,12,-8.2149,-1
29,,0.7509929419193533,13,-8.1336,-1
29,,0.7509929419193533,14,-7.8815,-1
29,,0.7509929419193533,15,-7.7513,-1
29,,0.7509929419193533,16,-7.3122,-1
29,,0.7509929419193533,17,-7.185,-1
29,,0.7509929419193533,18,-6.8719,-1
29,,0.7509929419193533,19,-6.7561,-1
29,,0.7509929419193533,20,-6.6606,-1
29,,0.7509929419193533,21,-6.4353,-1
29,,0.7509929419193533,22,-6.3305,-1
29,,0.7509929419193533,23,-6.1399,-1
29,,0.7509929419193533,24,-6.1077,-1
29,,0.7509929419193533,25,-2.7009,-1
29,,0.7509929419193533,26,-2.6628,-1
29,,0.7509929419193533,27,-2.5029,-1
29,,0.7509929419193533,28,-2.3553,-1
29,,0.7509929419193533,29,-2.2153,-1
29,,0.7509929419193533,30,-2.2127,-1
29,,0.7509929419193533,31,-1.5032,-1
29,,0.7509929419193533,32,-1.4303,-1
29,,0.7509929419193533,33,-1.3994,-1
29,,0.7509929419193533,34,-1.325,-1
29,,0.7509929419193533,35,2.5901,-1
29,,0.7509929419193533,36,2.6681,-1
29,,0.7509929419193533,37,2.8157,-1
29,,0.7509929419193533,38,2.8172,-1
29,,0.7509929419193533,39,2.9563,-1
29,,0.7509929419193533,40,3.4815,-1
29,,0.7509929419193533,41,3.5087,-1
29,,0.7509929419193533,42,3.5263,-1
30,,0.7689058508605042,1,-19.577,1
30,,0.7689058508605042,2,-19.3995,1
30,,0.7689058508605042,3,-19.1056,1
30,,0.7689058508605042,4,-18.9752,1
30,,0.7689058508605042,5,-18.9541,1
30,,0.7689058508605042,6,-18.9237,1
30,,0.7689058508605042,7,-9.4721,1
30,,0.7689058508605042,8,-9.1117,1
30,,0.7689058508605042,9,-8.8803,1
30,,0.7689058508605042,10,-8.7918,1
30,,0.7689058508605042,11,-8.7062,1
30,,0.7689058508605042,12,-8.52,1
30,,0.7689058508605042,13,-8.4786,1
30,,0.7689058508605042,14,-8.2844,1
